Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,target
1,44,1,9070,1,39,140.0,1,19,4,140.0,0,0,1,1,0,25,2,7,9,6,12.57142857,0,9,12.55555556,0,16.2,0.3,-0.92,2
1,17,1,9130,1,1,132.0,2,1,4,127.8,0,0,1,1,0,18,0,6,9,6,12.0,0,10,12.16666667,0,11.1,0.6,2.02,0
1,1,1,9003,1,1,148.0,19,37,9,131.6,1,0,1,1,0,19,8,12,17,11,12.0,2,21,12.30769231,0,15.5,2.8,-4.06,2
1,1,1,171,1,1,132.0,1,1,4,119.4,1,0,1,1,0,20,0,0,0,0,0.0,0,0,0.0,0,10.8,1.4,1.74,0
1,18,2,9238,1,1,126.0,19,37,5,129.9,1,0,1,1,1,20,1,7,9,6,12.0,0,6,11.16666667,0,10.8,1.4,1.74,2
1,1,1,9119,1,1,121.0,3,1,2,114.0,0,0,1,1,0,20,0,5,9,4,11.6,0,7,12.25,2,7.6,2.6,0.32,1
1,1,2,9147,1,1,120.0,1,37,4,113.4,1,0,1,1,1,19,0,5,5,0,0.0,0,5,0.0,0,11.1,0.6,2.02,0
1,1,1,9147,1,1,123.0,1,19,4,117.8,0,0,1,1,0,20,0,5,9,5,12.0,0,9,13.0,0,8.9,1.4,3.51,1
1,1,6,9500,1,1,122.0,1,1,3,114.3,1,0,1,1,0,18,0,7,8,6,13.97666667,0,12,12.04166667,1,11.1,0.6,2.02,1
1,1,1,9670,1,1,136.0,2,38,143,129.7,1,0,1,1,0,19,0,6,10,4,12.5,0,12,10.0,3,16.2,0.3,-0.92,1
1,18,1,9147,1,1,119.0,37,37,7,112.0,1,0,0,1,0,20,0,5,5,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,39,1,9670,1,1,120.0,38,37,7,140.0,0,0,1,1,0,24,0,6,15,4,10.5,0,16,12.5,0,15.5,2.8,-4.06,0
1,44,1,9003,1,39,150.0,38,38,9,150.0,1,0,1,1,0,20,0,6,8,5,12.85714286,0,11,12.3,0,16.2,0.3,-0.92,2
1,1,3,9670,1,1,121.0,3,19,2,122.4,1,0,1,1,0,19,0,5,7,3,11.66666667,0,5,12.0,0,9.4,-0.8,-3.12,1
1,51,1,9119,1,1,140.0,1,19,4,150.0,0,0,1,1,0,23,0,5,7,2,13.0,0,11,10.0,0,8.9,1.4,3.51,0
1,17,2,9254,1,1,135.0,19,19,4,135.0,1,0,1,1,0,20,0,6,8,6,11.83333333,0,9,10.4,0,7.6,2.6,0.32,1
1,43,4,8014,0,1,116.0,34,34,0,116.2,0,0,1,1,0,21,9,11,11,11,12.45454545,0,17,12.75,0,9.4,-0.8,-3.12,2
1,17,2,9119,1,1,120.0,10,12,9,120.4,1,0,1,1,0,20,0,5,6,3,11.0,0,6,0.0,0,10.8,1.4,1.74,0
2,17,5,9119,1,1,126.0,37,38,4,122.9,1,0,1,1,0,21,0,5,10,4,13.2,0,7,14.25,2,7.6,2.6,0.32,1
1,1,1,9773,1,1,170.0,1,19,9,155.0,0,0,1,1,1,18,0,6,6,6,15.5,0,6,14.16666667,0,11.1,0.6,2.02,2
1,1,3,9254,1,1,123.0,1,1,4,123.4,1,0,1,1,0,18,0,6,8,6,12.33333333,0,6,13.66666667,0,11.1,0.6,2.02,2
1,17,1,9147,1,1,120.0,3,38,3,124.2,1,0,1,1,0,18,0,5,13,5,12.0,0,9,11.4,0,13.9,-0.3,0.79,1
1,44,1,9003,1,39,130.0,3,3,7,130.0,1,0,1,1,0,20,0,6,12,4,11.6,0,11,11.5,0,15.5,2.8,-4.06,1
1,17,1,9773,1,1,130.0,19,38,4,126.2,0,0,1,1,1,18,0,6,7,6,11.33333333,0,8,12.28571429,0,16.2,0.3,-0.92,2
1,17,1,9773,1,1,117.0,37,37,0,120.5,1,0,1,1,0,19,0,6,12,0,0.0,1,0,0.0,0,9.4,-0.8,-3.12,0
1,17,1,9119,1,1,131.0,1,3,9,123.7,1,0,1,1,0,20,0,5,7,4,12.0,0,8,12.5,0,10.8,1.4,1.74,1
1,17,1,9130,1,1,130.0,19,38,4,122.5,0,0,1,1,0,19,0,5,11,4,12.0,1,9,12.6,0,9.4,-0.8,-3.12,2
1,39,1,9991,0,1,133.0,37,37,9,139.2,1,1,1,1,0,33,0,5,11,2,12.5,0,9,11.5,1,12.7,3.7,-1.7,0
1,51,1,171,1,1,128.0,2,1,3,131.2,1,0,1,1,0,21,6,12,12,12,13.66666667,0,16,13.0,0,8.9,1.4,3.51,2
2,39,1,9003,1,1,133.1,1,19,4,120.0,0,1,0,1,0,25,0,6,17,2,14.5,2,13,0.0,1,15.5,2.8,-4.06,0
1,1,1,9085,1,1,123.0,1,1,4,116.7,1,0,1,1,1,20,0,6,10,4,13.2,0,8,0.0,0,12.4,0.5,1.79,0
1,53,1,9085,1,42,150.0,1,1,9,150.0,1,0,1,1,1,22,1,7,11,5,12.16666667,0,14,14.8,0,8.9,1.4,3.51,0
4,39,1,9773,1,19,133.1,37,37,9,117.5,0,0,1,0,0,39,0,6,10,4,11.25,0,6,11.33333333,0,10.8,1.4,1.74,2
1,1,2,9670,1,1,140.0,3,1,2,137.6,1,0,1,1,1,21,0,6,8,6,15.16666667,0,7,14.42857143,0,8.9,1.4,3.51,2
1,17,1,9254,1,1,126.0,1,1,9,124.3,0,0,1,0,1,19,0,6,8,6,11.16666667,0,7,13.4,0,16.2,0.3,-0.92,2
1,39,1,9500,1,19,133.1,37,37,9,116.0,0,0,1,0,1,26,0,7,8,6,10.98333333,0,8,10.98333333,0,7.6,2.6,0.32,2
1,18,2,9238,1,1,121.0,19,1,4,121.4,1,0,1,0,1,19,0,6,8,4,10.75,0,11,11.5,0,15.5,2.8,-4.06,2
1,53,1,9085,1,42,140.0,1,3,4,142.8,1,0,0,0,1,20,7,12,15,11,13.38461538,0,13,14.28571429,0,8.9,1.4,3.51,2
1,17,1,9670,1,1,133.1,1,37,4,96.0,1,0,1,0,1,25,0,6,8,6,11.28571429,0,10,12.2,0,15.5,2.8,-4.06,1
1,43,1,8014,0,1,131.0,19,37,8,125.0,0,0,1,1,0,24,0,6,13,0,0.0,3,6,0.0,0,16.2,0.3,-0.92,0
1,17,6,9119,1,1,124.0,19,19,4,126.1,1,0,1,1,0,20,0,5,7,4,13.0,0,9,14.83333333,3,7.6,2.6,0.32,2
2,39,1,9003,1,1,120.0,37,37,9,155.8,0,0,1,1,0,29,0,6,9,6,16.11111111,0,7,13.5,0,13.9,-0.3,0.79,2
1,1,1,9773,1,1,133.1,1,3,9,116.0,0,0,1,1,0,20,0,6,8,6,11.5,0,8,11.0,0,16.2,0.3,-0.92,2
1,44,1,9130,1,39,110.0,3,4,2,110.0,1,0,1,1,0,20,0,6,15,4,10.75,0,12,10.5,0,13.9,-0.3,0.79,0
1,39,1,9670,1,19,133.1,19,1,5,97.2,1,0,1,1,1,24,0,6,10,4,11.6,0,8,13.0,0,11.1,0.6,2.02,2
1,39,1,9500,1,19,133.1,1,3,2,100.0,0,1,1,1,0,24,0,7,21,0,0.0,3,7,0.0,0,16.2,0.3,-0.92,0
1,7,1,9119,1,40,140.0,3,1,2,140.0,0,0,1,1,0,23,0,5,5,5,13.8,0,7,14.14285714,0,11.1,0.6,2.02,2
1,43,1,9556,1,1,130.0,1,37,5,128.0,1,0,1,1,0,20,0,7,8,7,13.58571429,0,8,14.6875,0,15.5,2.8,-4.06,2
1,17,2,9670,1,1,110.0,1,1,4,115.3,1,0,1,1,0,19,0,6,8,6,13.85714286,0,8,13.0,0,15.5,2.8,-4.06,2
4,39,1,9003,1,1,140.0,37,37,9,150.0,0,0,1,1,0,28,0,6,12,5,12.0,0,10,12.33333333,0,11.1,0.6,2.02,1
1,44,1,9003,1,39,160.0,1,38,4,160.0,1,0,1,1,1,20,0,6,9,6,13.44444444,0,9,12.6,0,13.9,-0.3,0.79,2
1,1,1,9070,1,1,138.0,38,37,3,133.1,0,0,1,1,0,18,0,6,6,6,14.0,0,7,13.85714286,0,8.9,1.4,3.51,2
1,1,1,9670,1,1,126.0,1,1,90,119.0,1,1,1,1,0,20,0,6,10,1,12.0,1,0,0.0,0,10.8,1.4,1.74,0
2,39,1,9991,0,1,120.0,37,19,5,156.0,1,0,1,1,0,33,0,5,5,5,14.2,0,6,13.83333333,0,10.8,1.4,1.74,2
2,39,1,9500,1,1,130.0,37,37,191,163.7,0,0,1,0,0,35,0,7,11,5,13.34,0,9,10.84,0,12.4,0.5,1.79,1
1,39,1,9500,1,40,130.0,37,37,9,130.0,0,0,1,0,0,27,3,8,12,7,12.45714286,0,12,12.45714286,0,12.7,3.7,-1.7,1
1,17,5,9773,1,1,122.0,38,38,7,123.1,1,0,0,0,0,19,0,6,12,3,11.0,0,12,12.0,0,9.4,-0.8,-3.12,0
1,39,1,9991,0,1,160.0,37,19,9,160.0,0,0,1,0,1,31,0,5,13,4,10.5,0,10,10.5,0,15.5,2.8,-4.06,1
1,1,1,171,1,1,134.0,19,37,7,136.1,1,0,1,1,0,19,0,0,0,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,2
1,43,1,9070,1,1,134.0,19,37,7,132.7,1,0,1,1,0,22,9,13,13,13,14.0,0,13,13.0,0,15.5,2.8,-4.06,2
1,43,1,9500,1,1,140.0,1,1,6,128.2,0,0,1,0,0,39,0,7,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,0
1,17,1,9254,1,1,127.0,1,1,4,126.7,1,0,0,1,0,22,0,1,1,0,0.0,0,0,0.0,0,12.4,0.5,1.79,0
2,39,1,9991,0,1,133.1,37,19,9,150.0,0,0,1,1,0,47,0,5,8,4,10.0,0,8,12.5,0,9.4,-0.8,-3.12,1
1,17,1,171,1,1,143.0,19,37,5,156.3,1,0,1,1,1,19,0,0,0,0,0.0,0,0,0.0,0,11.1,0.6,2.02,2
1,10,1,9254,1,1,115.0,3,1,9,116.1,1,0,1,0,0,19,0,6,6,6,13.5,0,6,14.33333333,0,12.4,0.5,1.79,2
1,17,1,9500,1,1,131.0,19,37,9,123.8,1,0,1,0,0,19,0,7,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,0
1,1,1,171,1,1,146.0,19,37,9,153.0,1,0,1,0,1,21,15,17,18,17,13.38888889,0,18,14.88888889,0,11.1,0.6,2.02,2
1,7,1,9500,1,5,140.0,19,1,4,140.0,1,0,0,0,0,39,0,7,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,0
1,17,1,171,1,1,135.0,19,1,4,131.9,1,0,1,1,0,19,6,12,12,12,13.58333333,0,12,13.58333333,0,8.9,1.4,3.51,2
1,1,1,171,1,1,133.0,37,19,9,141.4,0,0,1,1,1,20,0,0,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,1
1,39,1,9147,1,12,133.1,1,1,9,140.0,1,1,0,1,0,24,0,5,5,0,0.0,0,5,0.0,0,12.7,3.7,-1.7,0
1,39,1,9991,0,1,120.0,19,19,9,115.0,1,0,1,1,0,27,0,5,9,1,10.0,0,5,0.0,0,12.7,3.7,-1.7,0
2,39,1,9991,0,1,133.1,37,37,9,168.0,0,0,1,1,0,29,0,5,5,5,15.2,0,5,15.2,0,11.1,0.6,2.02,2
1,17,1,9085,1,1,130.0,19,1,9,101.3,1,0,1,1,0,20,0,6,12,4,12.8,0,17,0.0,0,12.4,0.5,1.79,0
1,1,1,9670,1,1,125.0,19,1,7,122.6,0,0,1,1,0,21,0,5,7,5,11.16666667,0,5,11.0,0,9.4,-0.8,-3.12,0
1,1,1,171,1,1,134.0,3,2,2,141.7,1,0,1,1,0,18,0,0,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,1
1,1,1,9500,1,1,151.0,1,1,4,132.3,0,0,1,1,0,19,0,8,9,7,12.82857143,0,9,12.82857143,0,12.7,3.7,-1.7,2
1,17,1,9773,1,1,112.0,1,1,5,111.7,0,1,0,1,0,19,0,6,6,6,12.5,0,10,12.6,0,15.5,2.8,-4.06,0
1,39,1,9119,1,1,120.0,37,37,9,98.7,0,0,1,1,1,28,0,5,12,3,10.0,0,10,12.4,0,12.4,0.5,1.79,2
1,15,1,9254,1,1,140.0,19,1,9,140.0,1,0,0,0,0,21,0,6,6,6,11.5,0,10,13.25,0,13.9,-0.3,0.79,2
1,10,1,9500,1,1,140.0,3,3,2,140.0,1,1,0,0,0,23,0,8,11,7,11.32857143,0,11,11.32857143,0,12.7,3.7,-1.7,0
4,39,1,9003,1,1,133.1,19,19,9,100.7,0,0,1,0,0,39,0,6,15,2,13.0,2,13,13.0,1,15.5,2.8,-4.06,1
1,17,3,9500,1,1,143.0,38,1,9,133.8,1,0,1,0,0,18,0,7,7,6,13.03333333,0,7,13.03333333,0,7.6,2.6,0.32,2
2,15,1,9773,1,1,133.1,37,37,9,100.0,0,0,1,0,0,59,0,6,8,6,12.16666667,0,7,11.75,0,11.1,0.6,2.02,2
1,7,1,9119,1,4,180.0,4,3,2,180.0,0,1,1,1,0,30,0,5,6,4,14.5,0,10,16.2,0,13.9,-0.3,0.79,1
1,1,1,9085,1,1,136.0,1,38,9,130.8,1,0,1,0,0,18,0,5,7,5,14.4,1,5,13.6,0,12.7,3.7,-1.7,2
2,44,1,9991,0,39,140.0,37,37,9,140.0,0,0,1,0,0,41,2,6,10,4,12.25,0,9,12.5,0,9.4,-0.8,-3.12,1
1,39,1,9500,1,1,130.0,37,19,9,106.2,1,0,1,0,0,27,0,7,14,0,0.0,0,14,0.0,0,11.1,0.6,2.02,0
1,1,1,9238,1,1,141.0,38,19,9,125.6,1,0,1,0,1,18,0,6,6,6,12.66666667,0,6,12.0,0,9.4,-0.8,-3.12,2
1,18,5,9853,1,1,121.0,38,19,7,117.5,1,1,0,0,0,20,0,6,14,2,12.0,0,14,11.66666667,0,10.8,1.4,1.74,0
2,39,1,9119,1,3,120.0,37,37,4,122.5,0,0,0,0,0,32,0,5,6,0,0.0,0,5,0.0,0,12.7,3.7,-1.7,0
1,17,1,9147,1,1,129.0,38,37,3,132.9,1,0,1,0,0,19,0,5,5,3,11.66666667,0,10,10.8,0,9.4,-0.8,-3.12,0
2,39,1,9853,1,12,133.1,37,37,7,103.0,0,0,1,0,0,41,0,6,0,0,0.0,0,0,0.0,0,16.2,0.3,-0.92,0
4,17,5,8014,0,1,100.0,19,19,90,107.0,0,0,1,0,0,38,0,5,12,1,10.0,0,10,0.0,0,10.8,1.4,1.74,0
1,7,1,9130,1,2,133.1,42,1,4,100.0,0,0,1,1,0,35,0,7,8,0,0.0,1,9,0.0,0,8.9,1.4,3.51,0
1,39,1,8014,0,1,133.1,34,34,0,100.0,1,0,1,0,0,27,0,6,11,4,12.25,0,16,12.0,0,7.6,2.6,0.32,0
1,17,1,9070,1,1,139.0,1,37,4,131.3,1,0,1,0,0,19,0,6,10,4,12.0,1,6,12.5,0,7.6,2.6,0.32,2
1,18,1,9773,1,1,125.0,19,37,9,122.2,0,0,0,0,0,18,0,6,7,5,12.6,0,6,11.8,0,11.1,0.6,2.02,1
2,39,1,9991,0,9,133.1,34,34,0,118.4,0,0,0,0,0,39,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,0
2,7,1,9254,1,2,100.0,37,37,9,100.0,0,0,0,0,0,37,0,5,5,0,0.0,0,10,0.0,0,10.8,1.4,1.74,0
5,39,1,9500,1,1,110.0,38,38,9,110.0,0,0,0,0,0,37,0,8,8,0,0.0,1,8,0.0,1,12.7,3.7,-1.7,0
2,43,1,8014,0,1,133.1,34,34,0,100.0,0,0,1,0,1,35,11,16,16,16,12.6875,0,13,12.0,0,9.4,-0.8,-3.12,2
1,43,1,9147,1,1,123.0,37,37,9,106.2,0,0,1,0,0,49,9,13,22,10,10.4,0,18,10.66666667,0,12.7,3.7,-1.7,2
1,7,1,9147,1,40,110.0,37,37,9,110.0,0,0,1,0,0,52,11,15,26,14,10.46666667,0,16,10.92307692,0,13.9,-0.3,0.79,2
1,1,2,9085,1,1,130.0,1,38,5,122.3,1,0,1,0,0,18,0,5,10,5,14.33333333,2,8,13.0,1,9.4,-0.8,-3.12,2
1,39,1,8014,0,1,133.1,37,37,9,112.5,0,0,1,0,1,30,0,7,7,6,14.66666667,1,7,14.33333333,0,10.8,1.4,1.74,2
1,1,2,9500,1,1,97.0,1,19,2,98.1,1,0,1,0,0,21,0,7,7,7,12.83571429,0,8,14.23125,0,11.1,0.6,2.02,2
1,1,1,9119,1,1,130.0,37,19,9,140.2,1,0,1,1,0,20,0,5,5,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,17,1,9147,1,1,139.0,1,38,6,143.6,1,1,1,1,0,18,0,5,9,0,0.0,0,5,0.0,0,7.6,2.6,0.32,1
1,16,1,171,1,1,150.0,37,37,9,134.6,1,0,1,1,0,19,0,0,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,0
1,1,3,9500,1,1,141.0,3,19,2,126.8,1,0,1,1,0,18,0,8,8,8,13.24875,0,8,13.24875,0,9.4,-0.8,-3.12,2
1,15,1,33,1,1,133.1,2,3,2,100.0,0,0,1,1,0,20,0,7,10,7,12.85714286,0,7,12.75,0,8.9,1.4,3.51,1
1,17,1,9130,1,1,137.0,38,19,5,130.0,1,0,1,0,0,21,0,6,12,5,13.6,0,10,14.25,0,12.4,0.5,1.79,1
1,1,4,9147,1,1,116.0,1,1,3,113.6,1,0,1,0,1,22,0,5,6,3,14.0,0,8,12.4,0,11.1,0.6,2.02,2
1,44,1,9130,1,39,140.0,19,19,5,140.0,1,1,0,0,0,20,1,6,11,3,12.0,0,11,11.0,0,12.4,0.5,1.79,1
1,17,4,9085,1,1,106.0,37,1,3,106.0,0,0,1,0,0,20,0,6,9,6,13.16666667,0,8,14.0,0,13.9,-0.3,0.79,1
1,17,6,9238,1,1,135.0,1,19,7,126.6,1,0,1,0,1,19,0,6,8,6,13.625,0,7,12.16666667,0,12.7,3.7,-1.7,2
1,17,5,9500,1,1,144.0,19,38,9,130.7,1,0,1,0,1,18,0,7,8,7,14.85,0,9,15.61111111,0,13.9,-0.3,0.79,2
1,1,2,9147,1,1,108.0,1,19,4,105.9,1,0,1,1,0,21,0,5,9,4,10.75,0,6,11.4,0,11.1,0.6,2.02,2
1,15,1,9556,1,1,137.0,19,1,9,137.0,0,1,1,0,0,19,0,7,11,0,0.0,4,11,11.66666667,0,8.9,1.4,3.51,1
1,43,1,9130,1,1,133.1,37,37,9,100.0,0,0,1,0,0,37,0,6,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,0
2,1,1,8014,0,1,121.0,37,37,9,114.4,1,0,1,0,0,45,8,12,14,12,14.0,0,12,13.85714286,0,7.6,2.6,0.32,1
1,39,1,9003,1,19,133.1,37,37,9,120.0,0,1,0,1,0,38,0,6,8,0,0.0,0,10,0.0,0,16.2,0.3,-0.92,0
6,39,1,9991,0,12,130.0,37,37,90,119.0,1,0,0,1,0,55,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,0
5,39,1,9003,1,1,133.1,37,37,9,110.0,0,1,0,0,0,28,0,6,17,5,13.0,0,11,11.75,0,13.9,-0.3,0.79,0
5,7,1,9991,0,2,120.0,37,37,6,120.0,0,0,1,0,0,46,6,8,12,8,12.375,0,11,12.4,0,8.9,1.4,3.51,2
1,1,4,171,1,1,131.0,19,19,4,119.8,1,0,1,0,0,22,0,0,0,0,0.0,0,0,0.0,0,16.2,0.3,-0.92,2
2,39,2,9670,1,19,133.1,37,37,9,135.6,0,0,1,0,0,46,0,6,10,5,11.4,0,9,13.75,0,12.4,0.5,1.79,0
1,39,1,9991,0,1,100.0,19,37,5,120.7,0,0,1,0,0,28,0,5,9,4,11.25,0,7,13.0,0,7.6,2.6,0.32,1
1,1,3,9085,1,1,131.0,37,19,9,136.3,1,1,0,0,0,18,0,5,7,3,13.0,0,8,12.0,0,7.6,2.6,0.32,0
1,16,1,171,1,1,158.0,38,37,9,164.3,1,0,1,1,1,18,0,0,0,0,0.0,0,0,0.0,0,10.8,1.4,1.74,1
1,1,1,9773,1,1,146.0,37,37,9,149.2,1,0,1,1,1,21,0,6,6,6,13.5,0,6,14.16666667,0,12.7,3.7,-1.7,2
1,16,2,9070,1,1,133.0,1,3,4,122.5,1,0,1,0,0,18,0,6,11,1,11.0,1,11,11.0,4,7.6,2.6,0.32,1
1,43,1,9991,0,1,120.0,19,37,3,100.0,0,0,1,0,0,34,0,5,9,0,0.0,0,10,11.0,0,13.9,-0.3,0.79,0
1,17,1,9853,1,1,119.0,37,38,9,125.0,1,0,1,0,1,21,0,6,9,5,12.0,0,8,11.2,0,10.8,1.4,1.74,0
1,1,1,9773,1,1,132.0,37,19,9,131.0,1,0,1,0,1,18,0,6,8,5,13.0,0,7,13.0,0,15.5,2.8,-4.06,2
1,1,1,171,1,1,130.0,29,38,9,122.0,1,0,1,1,0,20,0,0,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,2
1,1,1,9147,1,1,132.0,38,37,7,131.3,1,0,1,0,0,18,0,5,8,4,12.0,0,8,12.25,0,9.4,-0.8,-3.12,1
1,17,2,9119,1,1,133.1,1,2,3,117.0,1,0,1,1,0,21,0,5,10,5,11.16666667,0,10,10.8,0,12.4,0.5,1.79,1
1,17,1,9254,1,1,119.0,37,37,5,118.0,1,0,1,1,0,19,0,6,13,2,10.5,0,11,12.0,0,10.8,1.4,1.74,0
1,17,2,8014,0,1,134.0,1,19,4,126.0,1,0,1,1,0,22,0,6,7,6,12.66666667,0,6,12.16666667,0,7.6,2.6,0.32,2
1,44,1,9003,1,39,120.0,1,19,4,120.0,0,0,1,1,0,23,1,6,6,1,11.0,0,8,0.0,0,15.5,2.8,-4.06,0
1,17,4,171,1,1,172.0,3,1,2,155.6,1,0,1,1,0,19,0,0,0,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,1,4,9147,1,1,120.0,19,38,5,122.8,1,0,1,1,0,18,0,5,6,4,11.5,0,12,10.33333333,0,10.8,1.4,1.74,1
1,1,3,171,1,1,129.0,38,37,9,127.3,1,1,0,1,1,19,0,0,0,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,17,1,9147,1,1,118.0,1,38,9,118.4,1,0,1,1,0,19,0,5,10,2,10.5,0,5,11.75,0,12.4,0.5,1.79,1
1,1,1,9670,1,1,127.0,1,37,4,128.1,0,0,1,1,0,19,0,5,8,4,12.5,0,6,11.0,0,7.6,2.6,0.32,1
1,1,2,9500,1,1,133.1,37,37,9,99.0,1,0,1,1,0,22,0,7,9,6,12.83333333,0,12,12.5,0,16.2,0.3,-0.92,1
1,1,1,9773,1,1,164.0,19,1,9,161.2,0,0,1,1,1,18,0,6,7,6,15.57142857,0,7,16.14285714,0,13.9,-0.3,0.79,2
1,17,1,9238,1,1,136.0,37,37,7,140.9,1,0,1,1,0,18,0,6,10,4,12.0,0,7,11.8,0,9.4,-0.8,-3.12,0
1,17,1,9773,1,1,117.0,38,38,9,111.1,0,1,1,1,0,19,0,6,6,4,11.25,0,6,11.33333333,0,16.2,0.3,-0.92,0
1,1,4,171,1,1,131.0,1,1,0,149.9,1,0,1,1,0,18,0,0,0,0,0.0,0,0,0.0,0,11.1,0.6,2.02,2
1,17,6,9670,1,1,110.0,1,19,4,111.3,0,0,1,1,0,21,0,6,10,6,12.28571429,0,11,14.25,0,15.5,2.8,-4.06,1
1,1,2,9254,1,1,125.0,1,19,4,121.5,1,0,1,1,0,18,0,6,12,5,11.0,0,11,10.33333333,0,9.4,-0.8,-3.12,1
1,44,1,9003,1,39,120.0,19,38,6,120.0,1,0,1,1,0,19,0,6,8,6,12.14285714,0,11,13.6,0,12.4,0.5,1.79,2
1,39,1,9003,1,19,133.1,1,19,9,120.0,0,1,0,1,0,27,0,6,11,2,11.5,0,7,0.0,0,8.9,1.4,3.51,0
1,53,1,9003,1,42,130.0,38,38,9,130.0,1,1,1,1,0,20,7,12,16,11,12.54545455,0,12,11.625,0,8.9,1.4,3.51,1
1,1,5,9254,1,1,101.0,3,19,3,98.9,1,0,1,1,0,20,0,6,10,4,13.0,0,6,13.0,0,12.4,0.5,1.79,2
1,1,6,9500,1,1,141.0,4,3,2,136.3,1,0,1,1,0,18,0,8,9,8,12.8875,1,9,12.8875,1,9.4,-0.8,-3.12,2
1,17,1,9773,1,1,128.0,38,19,9,125.2,1,0,1,1,0,18,0,6,6,6,12.66666667,0,7,13.6,0,12.4,0.5,1.79,1
1,1,2,9070,1,1,145.0,38,19,7,130.0,1,0,1,1,0,18,0,6,7,6,12.83333333,0,7,12.57142857,0,8.9,1.4,3.51,2
1,1,1,9147,1,1,160.0,1,38,4,141.5,1,0,1,1,0,18,0,5,10,3,10.66666667,1,11,12.5,0,9.4,-0.8,-3.12,0
1,16,5,9085,1,1,134.0,19,37,8,123.9,1,0,1,1,0,18,0,5,11,5,13.0,2,7,12.4,0,9.4,-0.8,-3.12,1
1,17,2,9500,1,1,125.0,19,19,5,114.5,1,0,1,0,0,18,0,7,11,6,11.98333333,0,12,12.28125,0,16.2,0.3,-0.92,2
1,39,1,8014,0,15,133.1,34,34,0,100.0,1,0,0,0,0,37,0,5,9,0,0.0,0,5,0.0,5,9.4,-0.8,-3.12,0
2,39,1,8014,0,1,120.0,38,37,5,110.5,0,0,1,0,1,36,0,6,6,6,11.83333333,0,6,11.5,0,10.8,1.4,1.74,2
2,39,1,9085,1,19,133.1,19,19,9,101.0,1,0,1,0,0,26,0,6,21,3,12.66666667,0,15,11.0,0,15.5,2.8,-4.06,0
1,1,1,9085,1,1,121.0,37,38,6,121.0,0,0,1,0,0,19,0,5,9,4,13.75,1,8,14.5,0,7.6,2.6,0.32,2
1,39,1,8014,0,1,120.0,37,1,7,95.0,1,0,1,0,0,24,0,6,8,5,11.4,0,8,11.8,0,15.5,2.8,-4.06,0
1,1,2,9773,1,1,130.0,19,1,9,126.9,1,0,1,0,1,19,0,6,8,6,13.16666667,0,6,13.0,0,11.1,0.6,2.02,0
1,42,1,9670,1,1,130.0,1,1,9,116.3,1,0,1,0,1,20,3,7,10,6,12.83333333,0,8,11.8,0,12.7,3.7,-1.7,2
1,18,1,9670,1,1,128.0,19,3,9,120.0,1,0,1,0,0,19,0,6,8,6,14.125,0,10,14.5,0,11.1,0.6,2.02,2
1,1,1,9085,1,1,126.0,38,37,9,123.6,1,0,1,0,0,21,0,5,10,3,11.66666667,0,5,13.0,0,10.8,1.4,1.74,2
2,39,1,9556,1,1,120.0,37,37,9,150.0,0,0,0,0,0,50,0,7,18,6,10.25,0,14,11.25,0,12.7,3.7,-1.7,0
2,39,1,9556,1,1,100.0,37,37,9,120.0,0,0,1,0,0,47,1,7,16,6,12.51428571,0,15,11.75,0,12.7,3.7,-1.7,0
1,42,1,9853,1,1,120.0,1,19,4,111.3,0,0,1,0,0,24,9,13,17,10,11.5,0,18,10.44444444,0,16.2,0.3,-0.92,0
1,39,1,9991,0,1,110.0,37,37,7,150.0,0,0,0,0,0,48,0,5,5,1,10.0,0,5,0.0,0,15.5,2.8,-4.06,0
1,1,1,9085,1,1,127.0,37,2,9,123.2,1,0,1,0,1,18,0,6,7,6,15.71428571,0,17,12.77777778,0,12.4,0.5,1.79,2
1,44,1,9991,0,39,130.0,37,37,5,130.0,1,0,1,1,0,32,2,6,9,4,12.5,0,7,11.0,0,9.4,-0.8,-3.12,0
